id,year,date,component,regions,states,title,url,pdf,matched_on
1560,2018,2018-09-09,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 82 (29 August - 2 September 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-82-29-august-2-september-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.82%20%2829%20August%20-%202%20September%202018%29.pdf,title:emergency tracking tool
1561,2018,2018-09-05,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — Site Assessment Dashboard 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-site-assessment-dashboard-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20%20DTM%20%20Round%2024%20Dashboard%20of%20Site%20Assessment.pdf,title:site assessment
1562,2018,2018-09-05,Mobility Tracking – IDP & Returnee Atlas,,,Nigeria — List of Wards Assessed 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-wards-assessed-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/08%20DTM%20Nigeria%20Round%2024%20List%20of%20Assessed%20Wards.pdf,title:list of wards assessed
1563,2018,2018-09-05,Mobility Tracking – IDP & Returnee Atlas,,,Nigeria — List of Displacement Sites Assessed 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-displacement-sites-assessed-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/07%20DTM%20Nigeria%20Round%2024%20List%20of%20Assessed%20Sites.pdf,title:list of displacement sites
1564,2018,2018-09-05,Mobility Tracking – IDP & Returnee Atlas,,,Nigeria — IDP Population Variation Dashboard 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-idp-population-variation-dashboard-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20DTM%20%20Round%2024%20Dashboard%20of%20IDP%20Population%20Variation_0.pdf,title:idp population variation
1565,2018,2018-09-05,Mobility Tracking – Needs Monitoring,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,Nigeria — Displacement Report 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-displacement-report-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20DTM%20Round%2024%20Report%20%28August%202018%29_1.pdf,DTM Nigeria rule: North-East rounds 1–40 are Needs Monitoring
1566,2018,2018-09-05,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — Displacement Dashboard 24 (August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-displacement-dashboard-24-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20DTM%20Round%2024%20Baseline%20Dashboard.pdf,title:displacement dashboard
1567,2018,2018-09-02,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 81 (22 - 28 August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-81-22-28-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.81%20%2822-28%20August%202018%29%20%281%29.pdf,title:emergency tracking tool
1568,2018,2018-08-28,Flow Monitoring (migrants) – extra category,North Central,Niger,Nigeria — Flow Monitoring Dashboard 17 (July 2018),https://dtm.iom.int/reports/nigeria-flow-monitoring-dashboard-17-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20Flow%20Monitoring%20Dashboard%2017.pdf,title:flow monitoring
1569,2018,2018-08-25,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 80 (15-21 August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-80-15-21-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.80%20%2815-21%20August%202018%29.pdf,title:emergency tracking tool
1570,2018,2018-08-18,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 79 (8 - 14 August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-79-8-14-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.79%20%288-14%20August%202018%29.pdf,title:emergency tracking tool
1571,2018,2018-08-10,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 78 (1—7 August 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-78-1-7-august-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.78%20%281-7%20August%202018%29%20%281%29_0.pdf,title:emergency tracking tool
1572,2018,2018-08-03,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 77 (24 - 31 July 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-77-24-31-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.77%20%2824%20-%2031%20July%202018%29.pdf,title:emergency tracking tool
1573,2018,2018-08-01,Flow Monitoring (migrants) – extra category,North Central,Niger,Nigeria — Flow Monitoring Dashboard 16 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-flow-monitoring-dashboard-16-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20Flow%20Monitoring%20Dashboard%2016.pdf,title:flow monitoring
1574,2018,2018-07-28,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 76 (18 - 23 July 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-76-18-23-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.76%20%2818%20-%2023%20July%202018%29_0.pdf,title:emergency tracking tool
1575,2018,2018-07-19,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 75 (10 — 17 July 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-75-10-%E2%80%94-17-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%20ETT%20Report%20No%2075%2010%2017%20July%202018.pdf,title:emergency tracking tool
1576,2018,2018-07-13,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 74 (3 - 9 July 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-74-3-9-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.74%20%283%20-%209%20July%202018%29.pdf,title:emergency tracking tool
1577,2018,2018-07-05,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 73 (27 June - 2 July 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-73-27-june-2-july-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.73%20%2827%20June%20-%202%20July%202018%29.pdf,title:emergency tracking tool
1578,2018,2018-06-30,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — Site Assessment Dashboard Round 23 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-site-assessment-dashboard-round-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02c%20DTM%20Nigeria%20Round%2023%20Dashboard%20of%20Site%20Assessment.pdf,title:site assessment
1579,2018,2018-06-30,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — List of Wards Assessed Round 23 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-wards-assessed-round-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/08%20DTM%20Nigeria%20Round%2023%20List%20of%20Assessed%20Wards.pdf,title:list of wards assessed
1580,2018,2018-06-30,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — List of Displacement Sites Assessed Round 23 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-displacement-sites-assessed-round-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/07%20DTM%20Nigeria%20Round%2023%20List%20of%20Assessed%20Sites.pdf,title:list of displacement sites
1581,2018,2018-06-30,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — IDP Population Variation Dashboard Round 23 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-idp-population-variation-dashboard-round-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02b%20DTM%20Nigeria%20Round%2023%20Dashboard%20of%20IDP%20Population%20Variation_0_0.pdf,title:idp population variation
1582,2018,2018-06-30,Mobility Tracking – Needs Monitoring,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,Nigeria — Displacement Report  23 (June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-displacement-report-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20-%20Displacement%20Report%2023%20%28June%202018%29.pdf,DTM Nigeria rule: North-East rounds 1–40 are Needs Monitoring
1583,2018,2018-06-30,Mobility Tracking – IDP & Returnee Atlas,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,Nigeria - Baseline Dashboard Round 23 (June 2018),https://dtm.iom.int/reports/nigeria-baseline-dashboard-round-23-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02a%20DTM%20Nigeria%20Round%2023%20Dashboard%20of%20Baseline%20Assessment.pdf,title:dashboard round
1584,2018,2018-06-29,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 72 (20 - 26 June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-72-20-26-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.72%20%2820%20-%2026%20June%202018%29.pdf,title:emergency tracking tool
1585,2018,2018-06-26,Flow Monitoring (migrants) – extra category,North Central; North West,Niger; Kano; Sokoto,Nigeria — Flow Monitoring Dashboard 15 (May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-flow-monitoring-dashboard-15-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/FMP%20NIGERIA%20MAY%202018.pdf,title:flow monitoring
1586,2018,2018-06-22,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 71 (13—19 June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-71-13%E2%80%9419-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.71%20%2813%20-%2019%20June%202018%29_0.pdf,title:emergency tracking tool
1587,2018,2018-06-15,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 70 (6—12 June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-70-6-12-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.70%20%286-12%20June%202018%29.pdf,title:emergency tracking tool
1588,2018,2018-06-07,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 69 (30 May — 5 June 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-69-30-may-%E2%80%94-5-june-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29-Report%20No.69.pdf,title:emergency tracking tool
1589,2018,2018-05-31,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 68 (23—29 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-68-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29-Report%20No.68_1.pdf,title:emergency tracking tool
1590,2018,2018-05-29,Flow Monitoring (migrants) – extra category,North Central; North West,Niger; Kano; Sokoto,Nigeria — Flow Monitoring Dashboard 14 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-flow-monitoring-dashboard-14-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/FMP%20NIGERIA%20APRIL%202018_0.pdf,title:flow monitoring
1591,2018,2018-05-27,Incident / Flash Report,North East,Borno,Nigeria — Storm Damage to IDPs Sites - Flash Report 9 (27 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-storm-damage-idps-sites-flash-report-9-27-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20-%20Storm%20Damage%20to%20IDPs%20Sites%2027052018_0.pdf,title:flash report
1592,2018,2018-05-24,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 67 (14—22 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-67-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29-Report%20No.67_0.pdf,title:emergency tracking tool
1593,2018,2018-05-17,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 66 (9—14 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-66-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20-%20Report%20No.66.pdf,title:emergency tracking tool
1594,2018,2018-05-10,Emergency Tracking Tool (ETT),North East,Adamawa; Borno; Gombe,Nigeria — Emergency Tracking Tool Report 65 (3—8 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-65-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20-%20Report%20No.65.pdf,title:emergency tracking tool
1595,2018,2018-05-09,Biometric Registration Report,North East,Borno,Nigeria — Biometric Registration Report - Pulka/Bokko (May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-biometric-registration-report-pulkabokko-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Biometric%20Registration%20Update-Pulka_April%202018.pdf,title:biometric
1596,2018,2018-05-04,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 64 (24 April — 2 May 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-emergency-tracking-tool-report-64-may-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20-%20Report%20No.64_2.pdf,title:emergency tracking tool
1597,2018,2018-05-02,Mobility Tracking – IDP & Returnee Atlas,North East,Yobe,Nigeria — Yobe Site Profiles 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-yobe-site-profiles-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Yobe%20Site%20Profiles%20combined.pdf,title:site profile
1598,2018,2018-05-02,Mobility Tracking – IDP & Returnee Atlas,North East,Taraba,Nigeria — Taraba Site Profiles 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-taraba-site-profiles-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Taraba%20site%20profiles%20combines.pdf,title:site profile
1599,2018,2018-05-02,Mobility Tracking – IDP & Returnee Atlas,North East,Bauchi,Nigeria — Bauchi Site Profiles 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-bauchi-site-profiles-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Bauchi%20site%20profiles%20combined.pdf,title:site profile
1600,2018,2018-05-02,Mobility Tracking – IDP & Returnee Atlas,North East,Adamawa,Nigeria — Adamawa Site Profiles 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-adamawa-site-profiles-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Adamawa%20site%20profiles%20combined.pdf,title:site profile
1601,2018,2018-05-01,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — Site Assessment Dashboard 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-site-assessment-dashboard-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02c%20DTM%20Nigeria%20Round%20XXII%20Dashboard%20of%20Site%20Assessment.pdf,title:site assessment
1602,2018,2018-05-01,Mobility Tracking – IDP & Returnee Atlas,,,Nigeria — List of Wards Assessed 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-wards-assessed-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/08%20DTM%20Nigeria%20Round%20XXII%20List%20of%20Assessed%20Wards.pdf,title:list of wards assessed
1603,2018,2018-05-01,Mobility Tracking – IDP & Returnee Atlas,,,Nigeria — List of Displacement Sites Assessed 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-list-displacement-sites-assessed-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/07%20DTM%20Nigeria%20Round%20XXII%20List%20of%20Assessed%20Sites.pdf,title:list of displacement sites
1604,2018,2018-05-01,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — IDP Population Variation Dashboard 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-idp-population-variation-dashboard-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02b%20DTM%20Nigeria%20Round%20XXII%20Dashboard%20of%20IDP%20Population%20Variation.pdf,title:idp population variation
1605,2018,2018-05-01,Mobility Tracking – IDP & Returnee Atlas,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,Nigeria — Displacement Dashboard 22 (April 2018),https://dtm.iom.int/reports/nigeria-%E2%80%94-displacement-dashboard-22-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/02a%20DTM%20Nigeria%20Round%20XXII%20Dashboard%20of%20Baseline%20Assessment_2.pdf,title:displacement dashboard
1606,2018,2018-04-30,Mobility Tracking – Needs Monitoring,North East,Adamawa; Bauchi; Borno; Gombe; Taraba; Yobe,DTM Nigeria Round XXII Report April 2018,https://dtm.iom.int/reports/dtm-nigeria-round-xxii-report-april-2018,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/01%20DTM%20Nigeria%20Round%20XXII%20Report%20April%202018_0.pdf,DTM Nigeria rule: North-East rounds 1–40 are Needs Monitoring
